B1_armA_a0.30_x04_r11,398.2
B1_armA_a0.30_x08_r11,400.3
B1_armA_a0.30_x12_r11,401.5
B1_armA_a0.30_x16_r11,405.2
B1_armA_a0.30_x20_r11,406.8
B1_armA_a0.30_x24_r11,407.0
B1_armA_a0.38_x04_r11,384.1
B1_armA_a0.38_x08_r11,382.2
B1_armA_a0.38_x12_r11,381.6
B1_armA_a0.38_x16_r11,384.3
B1_armA_a0.38_x20_r11,384.9
B1_armA_a0.38_x24_r11,384.9
B1_armA_a0.45_x04_r11,365.9
B1_armA_a0.45_x08_r11,365.8
B1_armA_a0.45_x12_r11,365.1
B1_armA_a0.45_x16_r11,374.5
B1_armA_a0.45_x20_r11,373.6
B1_armA_a0.45_x24_r11,375.4
B1_armA_a0.55_x04_r11,351.5
B1_armA_a0.55_x08_r11,351.3
B1_armA_a0.55_x12_r11,348.4
B1_armA_a0.55_x16_r11,349.4
B1_armA_a0.55_x20_r11,349.1
B1_armA_a0.55_x24_r11,349.2
B1_armA_a0.30_x04_r12,394.0
B1_armA_a0.30_x08_r12,396.6
B1_armA_a0.30_x12_r12,399.0
B1_armA_a0.30_x16_r12,406.7
B1_armA_a0.30_x20_r12,408.1
B1_armA_a0.30_x24_r12,405.3
B1_armA_a0.38_x04_r12,375.4
B1_armA_a0.38_x08_r12,373.4
B1_armA_a0.38_x12_r12,375.2
B1_armA_a0.38_x16_r12,378.7
B1_armA_a0.38_x20_r12,377.5
B1_armA_a0.38_x24_r12,376.4
B1_armA_a0.45_x04_r12,358.6
B1_armA_a0.45_x08_r12,358.7
B1_armA_a0.45_x12_r12,359.2
B1_armA_a0.45_x16_r12,374.1
B1_armA_a0.45_x20_r12,373.2
B1_armA_a0.45_x24_r12,373.9
B1_armA_a0.55_x04_r12,348.7
B1_armA_a0.55_x08_r12,349.2
B1_armA_a0.55_x12_r12,348.1
B1_armA_a0.55_x16_r12,356.3
B1_armA_a0.55_x20_r12,355.8
B1_armA_a0.55_x24_r12,355.4
B1_armA_a0.30_x04_r13,390.8
B1_armA_a0.30_x08_r13,392.0
B1_armA_a0.30_x12_r13,393.6
B1_armA_a0.30_x16_r13,404.4
B1_armA_a0.30_x20_r13,404.9
B1_armA_a0.30_x24_r13,404.9
B1_armA_a0.38_x04_r13,386.9
B1_armA_a0.38_x08_r13,386.2
B1_armA_a0.38_x12_r13,386.9
B1_armA_a0.38_x16_r13,386.8
B1_armA_a0.38_x20_r13,386.6
B1_armA_a0.38_x24_r13,386.2
B1_armA_a0.45_x04_r13,363.2
B1_armA_a0.45_x08_r13,362.9
B1_armA_a0.45_x12_r13,361.6
B1_armA_a0.45_x16_r13,367.3
B1_armA_a0.45_x20_r13,367.6
B1_armA_a0.45_x24_r13,368.5
B1_armA_a0.55_x04_r13,355.3
B1_armA_a0.55_x08_r13,356.1
B1_armA_a0.55_x12_r13,354.5
B1_armA_a0.55_x16_r13,348.9
B1_armA_a0.55_x20_r13,347.3
B1_armA_a0.55_x24_r13,347.6
B1_armA_a0.30_x04_r14,399.2
B1_armA_a0.30_x08_r14,401.9
B1_armA_a0.30_x12_r14,403.3
B1_armA_a0.30_x16_r14,386.6
B1_armA_a0.30_x20_r14,386.1
B1_armA_a0.30_x24_r14,385.4
B1_armA_a0.38_x04_r14,373.5
B1_armA_a0.38_x08_r14,372.4
B1_armA_a0.38_x12_r14,371.4
B1_armA_a0.38_x16_r14,375.9
B1_armA_a0.38_x20_r14,376.1
B1_armA_a0.38_x24_r14,377.6
B1_armA_a0.45_x04_r14,376.3
B1_armA_a0.45_x08_r14,375.9
B1_armA_a0.45_x12_r14,375.4
B1_armA_a0.45_x16_r14,369.9
B1_armA_a0.45_x20_r14,369.3
B1_armA_a0.45_x24_r14,369.3
